project_id,pic,partner_role,pillar_abbr,pillar_descr,thematic_priority_abbr,signature_date,call_deadline_date,eu_contribution,legal_name,legal_short_name,legal_entity_type,country_code,legal_url,ec_contribution,net_ec_contribution,project_acronym,thematic_priority,topic_code,topic_description,participations,framework_programme,start_date,end_date,legal_basis,funding_scheme,country,re_contribution,pillar,signature_year,call_year,start_year
607078,999956705,Participant,NA,NA,NA,NA,NA,NA,AIRBUS DS SAS,ADS,PRC,FR,http://www.cassidian.com,280650.99,NA,EPISECC,Security,SEC-2013.5.1-1,Analysis and identification of security systems and data set used by first responders and police authorities – Capability Project,13,FP7,2014-06-01,2017-10-31,FP7-SECURITY,CP-FP,France,280650.99,NA,NA,NA,2014
607078,959580455,Participant,NA,NA,NA,NA,NA,NA,AIRBUS DEFENCE AND SPACE OY.,ADS FI,PRC,FI,http://www.cassidian.com,75310,NA,EPISECC,Security,SEC-2013.5.1-1,Analysis and identification of security systems and data set used by first responders and police authorities – Capability Project,13,FP7,2014-06-01,2017-10-31,FP7-SECURITY,CP-FP,Finland,75310,NA,NA,NA,2014
607078,999583255,Participant,NA,NA,NA,NA,NA,NA,INTELLIGENCE FOR ENVIRONMENT AND SECURITY SRL  IES SOLUTIONS SRL,IES SOLUTIONS,PRC,IT,http://www.i4es.it,308040.4,NA,EPISECC,Security,SEC-2013.5.1-1,Analysis and identification of security systems and data set used by first responders and police authorities – Capability Project,13,FP7,2014-06-01,2017-10-31,FP7-SECURITY,CP-FP,Italy,308040.4,NA,NA,NA,2014
607078,984488212,Participant,NA,NA,NA,NA,NA,NA,PUBLIC SAFETY COMMUNICATION EUROPE FORUM AISBL,PSCE,OTH,BE,http://www.psc-europe.eu,191125,NA,EPISECC,Security,SEC-2013.5.1-1,Analysis and identification of security systems and data set used by first responders and police authorities – Capability Project,13,FP7,2014-06-01,2017-10-31,FP7-SECURITY,CP-FP,Belgium,191125,NA,NA,NA,2014
607078,999991334,Participant,NA,NA,NA,NA,NA,NA,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,HES,BE,http://www.kuleuven.be,287054.8,NA,EPISECC,Security,SEC-2013.5.1-1,Analysis and identification of security systems and data set used by first responders and police authorities – Capability Project,13,FP7,2014-06-01,2017-10-31,FP7-SECURITY,CP-FP,Belgium,287054.8,NA,NA,NA,2014
607078,998305765,Participant,NA,NA,NA,NA,NA,NA,H W COMMUNICATIONS LIMITED,HWC,PRC,UK,NA,303932,NA,EPISECC,Security,SEC-2013.5.1-1,Analysis and identification of security systems and data set used by first responders and police authorities – Capability Project,13,FP7,2014-06-01,2017-10-31,FP7-SECURITY,CP-FP,United Kingdom,303932,NA,NA,NA,2014
614768,998124569,Coordinator,NA,NA,NA,NA,NA,NA,EIDGENOESSISCHE ANSTALT FUER WASSERVERSORGUNG ABWASSERREINIGUNG UND GEWAESSERSCHUTZ,Eawag,REC,CH,http://www.eawag.ch,1996352,NA,PRODUCTS,ERC,ERC-CG-2013-LS9,ERC Consolidator Grant - Applied Life Sciences and Non-Medical Biotechnology,1,FP7,2014-06-01,2019-05-31,FP7-IDEAS-ERC,ERC-CG,Switzerland,1996352,NA,NA,NA,2014
619682,999618660,Participant,NA,NA,NA,NA,NA,NA,WATERFORD INSTITUTE OF TECHNOLOGY,WIT,HES,IE,http://cefims.eu/,350400,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,Ireland,350400,NA,NA,NA,2014
619682,952774935,Participant,NA,NA,NA,NA,NA,NA,CASSIDIAN CYBERSECURITY SAS,CYB,PRC,FR,http://www.cassidian.com,292183,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,France,292183,NA,NA,NA,2014
619682,999992401,Coordinator,NA,NA,NA,NA,NA,NA,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,REC,FR,http://www.cea.fr,578970,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,France,578970,NA,NA,NA,2014
619682,999964562,Participant,NA,NA,NA,NA,NA,NA,ENGIE,GDF,PRC,FR,http://www.gdfsuez.com,265618,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,France,265618,NA,NA,NA,2014
619682,974978429,Participant,NA,NA,NA,NA,NA,NA,SMS ENERGY SERVICES LIMITED,SMS,PRC,UK,http://www.up-ltd.co.uk,255720,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,United Kingdom,255720,NA,NA,NA,2014
619682,998728200,Participant,NA,NA,NA,NA,NA,NA,BELGISCH LABORATORIUM VAN DE ELEKTRICITEITSINDUSTRIE LABORELEC CVBA,LABORATOIRE BELGE DE L'INDUSTRIE ELECTRIQUE SCRL,OTH,BE,http://www.laborelec.com,292383,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,Belgium,292383,NA,NA,NA,2014
619682,999908496,Participant,NA,NA,NA,NA,NA,NA,TELECOM ITALIA SPA,TIM,PRC,IT,http://www.ict-strongest.eu/,204922,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,Italy,204922,NA,NA,NA,2014
619682,952850110,Participant,NA,NA,NA,NA,NA,NA,R2M SOLUTION SRL,R2M,PRC,IT,www.r2msolution.com,332400,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,Italy,332400,NA,NA,NA,2014
619682,999979694,Participant,NA,NA,NA,NA,NA,NA,Cardiff University,CU,HES,UK,http://www.cardiff.ac.uk,384895,NA,MAS2TERING,Information and Communication Technologies,ICT-2013.6.1,Smart Energy Grids,9,FP7,2014-09-01,2017-08-31,FP7-ICT,CP,United Kingdom,384895,NA,NA,NA,2014
607019,955852454,Participant,NA,NA,NA,NA,NA,NA,METASENSING BV,METASENSING BV,PRC,NL,www.metasensing.com,128664,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Netherlands,128664,NA,NA,NA,2014
607019,999663668,Participant,NA,NA,NA,NA,NA,NA,AGENZIA SPAZIALE ITALIANA,ASI,OTH,IT,www.asi.it,225167.4,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Italy,225167.4,NA,NA,NA,2014
607019,997437324,Participant,NA,NA,NA,NA,NA,NA,"A. Usikov Institute of Radiophysics and Electronics, National Academy of Sciences of Ukraine",IRE-NASU,REC,UA,http://www.ire.kharkov.ua,117300,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Ukraine,117300,NA,NA,NA,2014
607019,999984059,Participant,NA,NA,NA,NA,NA,NA,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,DE,http://www.fraunhofer.de,136413.5,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Germany,136413.5,NA,NA,NA,2014
607019,998076554,Participant,NA,NA,NA,NA,NA,NA,VITROCISET SOCIETA PER AZIONI,VITROCISET,PRC,IT,www.vitrociset.it,295280,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Italy,295280,NA,NA,NA,2014
607019,940084910,Participant,NA,NA,NA,NA,NA,NA,OESIA NETWORKS SL,OESIA Networks,PRC,ES,www.oesia.com,197434.8,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Spain,197434.8,NA,NA,NA,2014
607019,999835746,Participant,NA,NA,NA,NA,NA,NA,UNIVERSIDAD DE ALCALA,UAH,HES,ES,http://www.uah.es,364738,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Spain,364738,NA,NA,NA,2014
607019,999884052,Participant,NA,NA,NA,NA,NA,NA,POLITECHNIKA WARSZAWSKA,WUT,HES,PL,http://www.pw.edu.pl,129900,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Poland,129900,NA,NA,NA,2014
607019,999649603,Coordinator,NA,NA,NA,NA,NA,NA,CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE TELECOMUNICAZIONI,CNIT,HES,IT,www.cnit.it,787780,NA,SCOUT,Security,SEC-2013.2.2-5,Security of ground based infrastructure and assets operating space systems – Capability Project,9,FP7,2014-11-01,2018-04-30,FP7-SECURITY,CP-FP,Italy,787780,NA,NA,NA,2014
616228,999841469,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITE DE LAUSANNE,UNIL,HES,CH,http://www.unil.ch,1985443,NA,ENDOFUN,ERC,ERC-CG-2013-LS3,ERC Consolidator Grant - Cellular and Developmental Biology,1,FP7,2014-06-01,2019-05-31,FP7-IDEAS-ERC,ERC-CG,Switzerland,1985443,NA,NA,NA,2014
603663,993822037,Participant,NA,NA,NA,NA,NA,NA,UNITED NATIONS UNIVERSITY,UNU,HES,JP,http://www.unu.edu,31174.12,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Japan,31174.12,NA,NA,NA,2014
603663,999864555,Participant,NA,NA,NA,NA,NA,NA,THE UNIVERSITY OF EXETER,UNEXE,HES,UK,http://www.ex.ac.uk,133774.8,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,United Kingdom,133774.8,NA,NA,NA,2014
603663,999544940,Participant,NA,NA,NA,NA,NA,NA,ORGANISATION METEOROLOGIQUE MONDIALE,ORGANISATION METEORO,PUB,CH,NA,104189,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Switzerland,104189,NA,NA,NA,2014
603663,999977172,Participant,NA,NA,NA,NA,NA,NA,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,"THE CHANCELLOR, MAST",HES,UK,http://www.cam.ac.uk,235762,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,United Kingdom,235762,NA,NA,NA,2014
603663,999993468,Participant,NA,NA,NA,NA,NA,NA,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,Imperial,HES,UK,http://www.imperial.ac.uk,343844.8,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,United Kingdom,343844.8,NA,NA,NA,2014
603663,999980761,Participant,NA,NA,NA,NA,NA,NA,STIFTELSEN SINTEF,SINTEF,REC,NO,http://www.sintef.no,185157.5,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Norway,185157.5,NA,NA,NA,2014
603663,951080248,Coordinator,NA,NA,NA,NA,NA,NA,STICHTING IHE DELFT,IHE,REC,NL,http://www.unesco-ihe.org,NA,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Netherlands,NA,NA,NA,NA,2014
603663,999454245,Participant,NA,NA,NA,NA,NA,NA,"UNITED NATIONS EDUCATIONAL, SCIENTIFIC AND CULTURAL ORGANIZATION -UNESCO",UNITED NATIONS EDUCA,REC,FR,http://www.unesco.org,1019840.75,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,France,1019840.75,NA,NA,NA,2014
603663,987804060,Participant,NA,NA,NA,NA,NA,NA,SATWAYS - PROIONTA KAI YPIRESIES TILEMATIKIS DIKTYAKON KAI TILEPIKINONIAKON EFARMOGON ETAIRIA PERIORISMENIS EFTHINIS EPE,SATWAYS,PRC,EL,www.satways.net,98280,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Greece,98280,NA,NA,NA,2014
603663,999978142,Participant,NA,NA,NA,NA,NA,NA,ETHNICON METSOVION POLYTECHNION,"NATIONAL TECHNICAL UNIVERSITY OF ATHENS - NTUA",HES,EL,http://www.ntua.gr,352586.8,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Greece,352586.8,NA,NA,NA,2014
603663,999877553,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE DE NICE - SOPHIA ANTIPOLIS,UNS,HES,FR,http://www.unice.fr,170077.2,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,France,170077.2,NA,NA,NA,2014
603663,999838753,Participant,NA,NA,NA,NA,NA,NA,TECHNISCHE UNIVERSITAT HAMBURG,TUHH,HES,DE,http://www.tuhh.de,438368,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Germany,438368,NA,NA,NA,2014
603663,996177973,Participant,NA,NA,NA,NA,NA,NA,HYDROLOGIC RESEARCH BV,HR,PRC,NL,NA,98030,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Netherlands,98030,NA,NA,NA,2014
603663,954886237,Participant,NA,NA,NA,NA,NA,NA,ARTELIA EAU ET ENVIRONNEMENT SAS,ARTELIA,PRC,FR,http://www.arteliagroup.com,73818.5,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,France,73818.5,NA,NA,NA,2014
603663,950872959,Participant,NA,NA,NA,NA,NA,NA,PUBLIC WORKS RESEARCH INSTITUTE,ICHARM,REC,JP,www.icharm.pwri.go.jp,NA,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Japan,NA,NA,NA,NA,2014
603663,950134983,Participant,NA,NA,NA,NA,NA,NA,"NATIONAL TAIWAN OCEAN UNIVERSITY",NTOU,HES,TW,www.ntou.edu.tw,NA,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Taiwan,NA,NA,NA,NA,2014
603663,998595116,Participant,NA,NA,NA,NA,NA,NA,DHI,DHI,REC,DK,http://www.dhigroup.com,392469.75,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Denmark,392469.75,NA,NA,NA,2014
603663,999895595,Participant,NA,NA,NA,NA,NA,NA,ASIAN INSTITUTE OF TECHNOLOGY,AIT,HES,TH,http://www.ait.ac.th,30314.7,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Thailand,30314.7,NA,NA,NA,2014
603663,998268905,Participant,NA,NA,NA,NA,NA,NA,Hydrometeorological Innovative Solutions,HYDS,PRC,ES,www.hyds.es,99266,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Spain,99266,NA,NA,NA,2014
603663,998224285,Participant,NA,NA,NA,NA,NA,NA,"CETAQUA, CENTRO TECNOLOGICO DEL AGUA, FUNDACION PRIVADA",CETAQUA,REC,ES,www.cetaqua.com,231120.6,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Spain,231120.6,NA,NA,NA,2014
603663,998914149,Participant,NA,NA,NA,NA,NA,NA,GISIG GEOGRAPHICAL INFORMATION SYSTEMS INTERNATIONAL GROUP ASSOCIAZIONE,GISIG,OTH,IT,www.gisig.it,118230,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Italy,118230,NA,NA,NA,2014
603663,999974747,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITY OF STUTTGART,USTUTT,HES,DE,http://www.uni-stuttgart.de,190849.88,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Germany,190849.88,NA,NA,NA,2014
603663,999990267,Participant,NA,NA,NA,NA,NA,NA,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,REC,DE,http://www.mpg.de,174263.24,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Germany,174263.24,NA,NA,NA,2014
603663,996563742,Participant,NA,NA,NA,NA,NA,NA,INTERNATIONAL WATER ASSOCIATION LBG,IWA,REC,UK,www.iwahq.org,77390,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,United Kingdom,77390,NA,NA,NA,2014
603663,999977366,Participant,NA,NA,NA,NA,NA,NA,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,HES,NL,http://www.tudelft.nl,101007,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,Netherlands,101007,NA,NA,NA,2014
603663,999981052,Participant,NA,NA,NA,NA,NA,NA,KING'S COLLEGE LONDON,KCL,HES,UK,http://www.kcl.ac.uk,299036.4,NA,PEARL,Environment (including Climate Change),ENV.2013.6.4-3,Coasts at threat in Europe: tsunamis and climate-related risks,27,FP7,2014-01-01,2018-04-30,FP7-ENVIRONMENT,CP,United Kingdom,299036.4,NA,NA,NA,2014
625626,999981343,Coordinator,NA,NA,NA,NA,NA,NA,GENOME RESEARCH LIMITED,Sanger,REC,UK,http://www.sanger.ac.uk,221606.4,NA,MELANOMA DRUG RESIST,Marie-Curie Actions,FP7-PEOPLE-2013-IEF,Marie-Curie Action: Intra-European fellowships for career development,1,FP7,2014-07-01,2016-06-30,FP7-PEOPLE,MC-IEF,United Kingdom,221606.4,NA,NA,NA,2014
614847,999974650,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITE DE GENEVE,UNIGE,HES,CH,http://www.unige.ch,1999500,NA,LIFEWITHOUTINSULIN,ERC,ERC-CG-2013-LS4,"ERC Consolidator Grant - Physiology, Pathophysiology and Endocrinology",1,FP7,2014-06-01,2019-05-31,FP7-IDEAS-ERC,ERC-CG,Switzerland,1999500,NA,NA,NA,2014
619706,999486546,Participant,NA,NA,NA,NA,NA,NA,WIND TELECOMUNICAZIONI SPA,WIND,PRC,IT,NA,143640,NA,ASAP,Information and Communication Technologies,ICT-2013.4.2,Scalable data analytics,7,FP7,2014-03-01,2017-02-28,FP7-ICT,CP,Italy,143640,NA,NA,NA,2014
619706,991663884,Participant,NA,NA,NA,NA,NA,NA,WEBLYZARD TECHNOLOGY GMBH,WLT,PRC,AT,NA,397600,NA,ASAP,Information and Communication Technologies,ICT-2013.4.2,Scalable data analytics,7,FP7,2014-03-01,2017-02-28,FP7-ICT,CP,Austria,397600,NA,NA,NA,2014
619706,999974650,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE DE GENEVE,UNIGE,HES,CH,http://www.unige.ch,536095,NA,ASAP,Information and Communication Technologies,ICT-2013.4.2,Scalable data analytics,7,FP7,2014-03-01,2017-02-28,FP7-ICT,CP,Switzerland,536095,NA,NA,NA,2014
619706,999995893,Coordinator,NA,NA,NA,NA,NA,NA,IDRYMA TECHNOLOGIAS KAI EREVNAS,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,REC,EL,http://www.iceht.forth.gr,519071,NA,ASAP,Information and Communication Technologies,ICT-2013.4.2,Scalable data analytics,7,FP7,2014-03-01,2017-02-28,FP7-ICT,CP,Greece,519071,NA,NA,NA,2014
619706,962640417,Participant,NA,NA,NA,NA,NA,NA,INTERNET MEMORY RESEARCH SAS,IMR,PRC,FR,NA,318922,NA,ASAP,Information and Communication Technologies,ICT-2013.4.2,Scalable data analytics,7,FP7,2014-03-01,2017-02-28,FP7-ICT,CP,France,318922,NA,NA,NA,2014
619706,999992013,Participant,NA,NA,NA,NA,NA,NA,THE QUEEN'S UNIVERSITY OF BELFAST,THE QUEEN'S UNIVERSITY OF BELFAST,HES,UK,http://www.qub.ac.uk,433376,NA,ASAP,Information and Communication Technologies,ICT-2013.4.2,Scalable data analytics,7,FP7,2014-03-01,2017-02-28,FP7-ICT,CP,United Kingdom,433376,NA,NA,NA,2014
619706,999654356,Participant,NA,NA,NA,NA,NA,NA,INSTITUTE OF COMMUNICATION AND COMPUTER SYSTEMS,ICCS,REC,EL,http://www.iccs.gr,420296,NA,ASAP,Information and Communication Technologies,ICT-2013.4.2,Scalable data analytics,7,FP7,2014-03-01,2017-02-28,FP7-ICT,CP,Greece,420296,NA,NA,NA,2014
606618,951977886,Participant,NA,NA,NA,NA,NA,NA,UNION PLASTIC S.A.S,UP,PRC,FR,www.unionplastic.com,112109,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,France,112109,NA,NA,NA,2014
606618,952282854,Participant,NA,NA,NA,NA,NA,NA,NEHIR BIYOTEKNOLOJI AR-GE HIZMETLERI DANISMANLIK BILISIM PAZARLAMA SANAYI TICARET LTD STI,NEB,PRC,TR,www.nehirbt.com,219875,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,Turkey,219875,NA,NA,NA,2014
606618,999662504,Coordinator,NA,NA,NA,NA,NA,NA,TEESSIDE UNIVERSITY,TEESSIDE UNIVERSITY,HES,UK,www.tees.ac.uk,14586,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,United Kingdom,14586,NA,NA,NA,2014
606618,999841760,Participant,NA,NA,NA,NA,NA,NA,ALBERT-LUDWIGS-UNIVERSITAET FREIBURG,ALU-FR,HES,DE,http://www.uni-freiburg.de,17266,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,Germany,17266,NA,NA,NA,2014
606618,952266170,Participant,NA,NA,NA,NA,NA,NA,YORKSHIRE PHOTONIC TECHNOLOGY LIMITED,YPT,PRC,UK,NA,104065,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,United Kingdom,104065,NA,NA,NA,2014
606618,952371609,Participant,NA,NA,NA,NA,NA,NA,ANALOX SENSOR TECHNOLOGY LTD,ANX,PRC,UK,www.analox.biz,203925,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,United Kingdom,203925,NA,NA,NA,2014
606618,999419325,Participant,NA,NA,NA,NA,NA,NA,OSAUHING EESTI INNOVATSIOONI INSTITUUT,EII,PRC,EE,NA,27990,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,Estonia,27990,NA,NA,NA,2014
606618,949885790,Participant,NA,NA,NA,NA,NA,NA,ANASYST LTD,ASYS,PRC,UK,NA,226684,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,United Kingdom,226684,NA,NA,NA,2014
606618,969057937,Participant,NA,NA,NA,NA,NA,NA,BIAMETRICS GMBH,BIA,PRC,DE,www.biametrics.com,212566,NA,CE-MICROARRAY,Research for the benefit of SMEs,SME-2013-1,Research for SMEs,9,FP7,2014-02-01,2016-09-30,FP7-SME,BSG-SME,Germany,212566,NA,NA,NA,2014
609127,986317632,Participant,NA,NA,NA,NA,NA,NA,LINNEUNIVERSITETET,LINNEUNIVERSITETET,HES,SE,www.lnu.se,149268,NA,READY,Energy,ENERGY.2013.8.8.1,Demonstration of optimised energy systems for high performance-energy districts,24,FP7,2014-12-01,2019-11-30,FP7-ENERGY,CP-SoU,Sweden,149268,NA,NA,NA,2014
609127,999997736,Participant,NA,NA,NA,NA,NA,NA,AARHUS UNIVERSITET,AU,HES,DK,http://www.au.dk,581423.2,NA,READY,Energy,ENERGY.2013.8.8.1,Demonstration of optimised energy systems for high performance-energy districts,24,FP7,2014-12-01,2019-11-30,FP7-ENERGY,CP-SoU,Denmark,581423.2,NA,NA,NA,2014
